TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|NUMERIC_PRECISION|NUMERIC_SCALE|IS_NULLABLE
AgentReport|Cell Phone|nvarchar|100|NULL|NULL|YES
AgentReport|Email|nvarchar|100|NULL|NULL|YES
AgentReport|Address|nvarchar|4000|NULL|NULL|YES
AgentReport|Commission|real|NULL|24|NULL|NO
AgentReports|Client_DPA_|int|NULL|10|0|NO
AgentReports|LastDate|datetime|NULL|NULL|NULL|YES
AgentReports|Balance|money|NULL|19|4|YES
AgentStatement|ClientTransaction_DPA_|int|NULL|10|0|YES
AgentStatement|Agent_DPA_|int|NULL|10|0|NO
AgentStatement|TransDate|datetime|NULL|NULL|NULL|YES
AgentStatement|REF|nvarchar|500|NULL|NULL|YES
AgentStatement|Particulars|nvarchar|500|NULL|NULL|YES
AgentStatement|Debit|money|NULL|19|4|NO
AgentStatement|Credit|money|NULL|19|4|NO
AgentStatement|Balance|money|NULL|19|4|YES
AgentStatement|IsOpeningBalance|int|NULL|10|0|NO
AgentStatement|Gross|money|NULL|19|4|YES
AgentStatement1|ClientTransaction_DPA_|int|NULL|10|0|YES
AgentStatement1|Agent_DPA_|int|NULL|10|0|NO
AgentStatement1|TransDate|datetime|NULL|NULL|NULL|NO
AgentStatement1|REF|nvarchar|500|NULL|NULL|YES
AgentStatement1|Particulars|nvarchar|500|NULL|NULL|YES
AgentStatement1|Debit|money|NULL|19|4|NO
AgentStatement1|Credit|money|NULL|19|4|NO
AgentStatement1|Balance|money|NULL|19|4|YES
AgentStatement1|IsOpeningBalance|int|NULL|10|0|NO
AgentTransactionList|Agent_DPA_|int|NULL|10|0|NO
AgentTransactionList|TransDate|datetime|NULL|NULL|NULL|NO
AgentTransactionList|REF|nvarchar|500|NULL|NULL|YES
AgentTransactionList|Particulars|nvarchar|500|NULL|NULL|YES
AgentTransactionList|Debit|money|NULL|19|4|NO
AgentTransactionList|Credit|money|NULL|19|4|NO
AgentTransactionList|CreditBal|money|NULL|19|4|NO
AgentTransactionList|IsOpeningBalance|int|NULL|10|0|NO
AgentTransactionList|Gross|money|NULL|19|4|YES
AgentTransactionList|Balance|money|NULL|19|4|YES
AgentTransactionList1|Agent_DPA_|int|NULL|10|0|NO
AgentTransactionList1|TransDate|datetime|NULL|NULL|NULL|NO
AgentTransactionList1|REF|nvarchar|500|NULL|NULL|YES
AgentTransactionList1|Particulars|nvarchar|500|NULL|NULL|YES
AgentTransactionList1|Debit|money|NULL|19|4|NO
AgentTransactionList1|Credit|money|NULL|19|4|NO
AgentTransactionList1|CreditBal|money|NULL|19|4|NO
AgentTransactionList1|IsOpeningBalance|int|NULL|10|0|NO
AgentTransactionList1|Balance|money|NULL|19|4|YES
AgentVolumeTotals|Agent Code|int|NULL|10|0|NO
AgentVolumeTotals|Agent Name|nvarchar|100|NULL|NULL|NO
AgentVolumeTotals|Volume|int|NULL|10|0|YES
AgentVolumeTotals|Commission|money|NULL|19|4|YES
AllocationSchedule|Client_DPA_|int|NULL|10|0|NO
AllocationSchedule|ClientName|nvarchar|100|NULL|NULL|NO
AllocationSchedule|AgentCode|int|NULL|10|0|YES
AllocationSchedule|AgentName|nvarchar|100|NULL|NULL|YES
AllocationSchedule|ClientCDSNo|nvarchar|20|NULL|NULL|YES
AllocationSchedule|Order_DPA_|int|NULL|10|0|NO
AllocationSchedule|BalanceQty|int|NULL|10|0|YES
AllocationSchedule|OrderDate|smalldatetime|NULL|NULL|NULL|NO
AllocationSchedule|SecurityCode|nvarchar|31|NULL|NULL|YES
AllocationSchedule|OrdDetailPrice|nvarchar|20|NULL|NULL|NO
AllocationSchedule|OrderTypeSale|bit|NULL|NULL|NULL|NO
AllocationSchedule|Security_DPA_|int|NULL|10|0|NO
AllocationSchedule|SecurityName|nvarchar|100|NULL|NULL|NO
AllocationSchedule|Best|bit|NULL|NULL|NULL|YES
APortfolio|Agent_DPA_|int|NULL|10|0|NO
APortfolio|APortfolio_DPA_|int|NULL|10|0|NO
APortfolio|APortfolio_EIT_|nvarchar|40|NULL|NULL|YES
APortfolio|APortfolioPDate|smalldatetime|NULL|NULL|NULL|NO
APortfolio|APortfolioPrice|money|NULL|19|4|NO
APortfolio|APortfolioQty|int|NULL|10|0|NO
APortfolio|Security_DPA_|int|NULL|10|0|NO
APortfolioList|APortfolioPrice|money|NULL|19|4|NO
APortfolioList|APortfolioQty|int|NULL|10|0|NO
APortfolioList|APortfolio_DPA_|int|NULL|10|0|NO
AuditTrail|AuditTrail_DPA_|int|NULL|10|0|NO
AuditTrail|UserID|int|NULL|10|0|NO
AuditTrail|AuditTrailAction|nvarchar|100|NULL|NULL|NO
AuditTrail|AuditTrailMoment|datetime|NULL|NULL|NULL|NO
AuditTrail|AuditTrailTable|nvarchar|100|NULL|NULL|NO
AuditTrail|AuditTrailSQL|nvarchar|4000|NULL|NULL|NO
AuditTrail|AuditTrailCriteria|nvarchar|4000|NULL|NULL|YES
AuditTrailItem|AuditTrailItem_DPA_|int|NULL|10|0|NO
AuditTrailItem|AuditTrail_DPA_|int|NULL|10|0|NO
AuditTrailItem|AuditTrailItemField|nvarchar|150|NULL|NULL|NO
AuditTrailItem|AuditTrailItemValue|nvarchar|4000|NULL|NULL|NO
BalanceAccountList|Client_DPA_|int|NULL|10|0|NO
BalanceAccountList|Balance|nvarchar|403|NULL|NULL|YES
BalanceAccountList|ClientName|nvarchar|100|NULL|NULL|NO
BalanceAccountList|Owner_DPA_|int|NULL|10|0|NO
BalanceAccountList|Contacts|nvarchar|403|NULL|NULL|YES
BalanceAccountList|Owner|nvarchar|202|NULL|NULL|NO
BalanceAccountList|TransDate|datetime|NULL|NULL|NULL|NO
BalanceAgentList|Client_DPA_|int|NULL|10|0|NO
BalanceAgentList|Balance|nvarchar|403|NULL|NULL|YES
BalanceAgentList|ClientName|nvarchar|100|NULL|NULL|NO
BalanceAgentList|Contacts|nvarchar|403|NULL|NULL|YES
BalanceAgentList|Owner|nvarchar|100|NULL|NULL|NO
BalanceAgentList|TransDate|datetime|NULL|NULL|NULL|NO
BalanceAgentList|Agent_DPA_|int|NULL|10|0|YES
Bank|Bank_DPA_|int|NULL|10|0|NO
Bank|Bank_EIT_|nvarchar|40|NULL|NULL|YES
Bank|BankName|nvarchar|100|NULL|NULL|NO
Bank|BankCode|nvarchar|100|NULL|NULL|YES
BankAcc|BankAcc_DPA_|int|NULL|10|0|NO
BankAcc|BankAcc_EIT_|nvarchar|40|NULL|NULL|YES
BankAcc|BankAccNumber|nvarchar|100|NULL|NULL|YES
BankAcc|BnkBranch|nvarchar|100|NULL|NULL|YES
BankAcc|Client_DPA_|int|NULL|10|0|NO
BankAcc|BankAccName|nvarchar|100|NULL|NULL|YES
BankAcc|BankNo|int|NULL|10|0|YES
BankAcc|Bank_DPA_|int|NULL|10|0|YES
BankAccList|BankAccAccount|nvarchar|302|NULL|NULL|NO
BankAccList|BankAccClient|nvarchar|100|NULL|NULL|NO
BankAccList|BankAcc_DPA_|int|NULL|10|0|NO
BankAccountList|Account_DPA_|int|NULL|10|0|NO
BankAccountList|AccountName|nvarchar|100|NULL|NULL|NO
BankAccountList|AccountCode|nvarchar|50|NULL|NULL|NO
BankAccountList|AccountNameEx|nvarchar|4000|NULL|NULL|YES
BankAccountStatement|BankTransaction_DPA_|int|NULL|10|0|YES
BankAccountStatement|BankAccount_DPA_|int|NULL|10|0|NO
BankAccountStatement|TransDate|datetime|NULL|NULL|NULL|NO
BankAccountStatement|Ref|sql_variant|0|NULL|NULL|YES
BankAccountStatement|Particulars|nvarchar|500|NULL|NULL|YES
BankAccountStatement|Debit|money|NULL|19|4|NO
BankAccountStatement|Credit|money|NULL|19|4|NO
BankAccountStatement|Balance|nvarchar|33|NULL|NULL|YES
BankAccountStatement|IsOpeningBalance|int|NULL|10|0|NO
BankAccountStatement|ReceiptNo|int|NULL|10|0|YES
BankList|BankCode|nvarchar|100|NULL|NULL|YES
BankList|BankName|nvarchar|100|NULL|NULL|NO
BankList|Bank_DPA_|int|NULL|10|0|NO
BankList|BnkBranch_DPA_|int|NULL|10|0|NO
BankList|BnkBranch_EIT_|nvarchar|40|NULL|NULL|YES
BankList|BnkBranchName|nvarchar|100|NULL|NULL|NO
BankList|BnkBranchCode|nvarchar|20|NULL|NULL|YES
BankList|BnkBranchSwiftCode|nvarchar|20|NULL|NULL|YES
BankTransactionList|BankTransaction_DPA_|int|NULL|10|0|YES
BankTransactionList|BankAccount_DPA_|int|NULL|10|0|NO
BankTransactionList|TransDate|datetime|NULL|NULL|NULL|NO
BankTransactionList|Ref|sql_variant|0|NULL|NULL|YES
BankTransactionList|Particulars|nvarchar|500|NULL|NULL|YES
BankTransactionList|Debit|money|NULL|19|4|NO
BankTransactionList|Credit|money|NULL|19|4|NO
BankTransactionList|Balance|money|NULL|19|4|YES
BankTransactionList|OpeningBalance|int|NULL|10|0|NO
BankTransactionList|ReceiptNo|int|NULL|10|0|YES
BatchedApplications|Batch_No|int|NULL|10|0|YES
BatchedApplications|TotalNo|int|NULL|10|0|YES
BatchedApplications|SecurityName|nvarchar|100|NULL|NULL|NO
BatchedApplications|TotalQty|float|NULL|53|NULL|YES
BatchedApplications|TotalAmt|float|NULL|53|NULL|YES
BatchedApplications|ClosingDate|datetime|NULL|NULL|NULL|YES
BatchedApplications|Offering_DPA_|int|NULL|10|0|YES
BatchedForwards|Batch_No|int|NULL|10|0|YES
BatchedForwards|TotalNo|int|NULL|10|0|YES
BatchedForwards|SecurityName|nvarchar|100|NULL|NULL|NO
BatchedForwards|TotalQty|float|NULL|53|NULL|YES
BatchedForwards|TotalAmt|float|NULL|53|NULL|YES
BatchedForwards|ClosingDate|datetime|NULL|NULL|NULL|YES
BatchedForwards|Offering_DPA_|int|NULL|10|0|YES
BatchedForwards|Forward|bit|NULL|NULL|NULL|NO
BatchLog|Log_Time|datetime|NULL|NULL|NULL|YES
BatchLog|Log_Report|char|255|NULL|NULL|YES
BatchLog|Log_Client_DPA_|int|NULL|10|0|YES
BatchLog|Log_Detail|char|1024|NULL|NULL|YES
BnkBranch|Bank_DPA_|int|NULL|10|0|NO
BnkBranch|BnkBranch_DPA_|int|NULL|10|0|NO
BnkBranch|BnkBranch_EIT_|nvarchar|40|NULL|NULL|YES
BnkBranch|BnkBranchName|nvarchar|100|NULL|NULL|NO
BnkBranch|BnkBranchCode|nvarchar|20|NULL|NULL|YES
BnkBranch|BnkBranchSwiftCode|nvarchar|20|NULL|NULL|YES
BnkBranchList|BnkBranchName|nvarchar|202|NULL|NULL|NO
BnkBranchList|BnkBranch_DPA_|int|NULL|10|0|NO
Bond|Bond_DPA_|int|NULL|10|0|NO
Bond|Bond_EIT_|nvarchar|40|NULL|NULL|YES
Bond|BondIDate|smalldatetime|NULL|NULL|NULL|NO
Bond|BondIssue|nvarchar|20|NULL|NULL|NO
Bond|BondLife|int|NULL|10|0|NO
Bond|BondPayment|nvarchar|20|NULL|NULL|NO
Bond|BondRate|real|NULL|24|NULL|NO
Bond|Security_DPA_|int|NULL|10|0|NO
Bond|BondMDate|smalldatetime|NULL|NULL|NULL|NO
Bond|Determination|nvarchar|50|NULL|NULL|YES
Bond|FaceValue|money|NULL|19|4|NO
Bond|ForwardRate|real|NULL|24|NULL|YES
Bond|DateModified|datetime|NULL|NULL|NULL|YES
Bond|ModifiedBy|int|NULL|10|0|YES
BondClientList|ClientNameEx|nvarchar|4000|NULL|NULL|YES
BondClientList|ClientName|nvarchar|100|NULL|NULL|YES
BondClientList|OwnerName|nvarchar|201|NULL|NULL|YES
BondClientList|ClientContact|nvarchar|100|NULL|NULL|YES
BondClientList|ClientOfficeTel|nvarchar|100|NULL|NULL|YES
BondClientList|ClientCellTel|nvarchar|100|NULL|NULL|YES
BondClientList|ClientEmail|nvarchar|100|NULL|NULL|YES
BondClientList|ClientAddr|ntext|1073741823|NULL|NULL|YES
BondClientList|ClientVIP|bit|NULL|NULL|NULL|NO
BondClientList|Client_DPA_|int|NULL|10|0|NO
BondClientList|ClientCDSNo|nvarchar|20|NULL|NULL|YES
BondClientList|OnlineRegistration|bit|NULL|NULL|NULL|NO
BondClientList|CreditLimit|money|NULL|19|4|NO
BondClientList|ClientFax|nvarchar|100|NULL|NULL|YES
BondClientList|Owner_DPA_|int|NULL|10|0|YES
BondClientList|Agent_DPA_|int|NULL|10|0|YES
BondClientList|AgentName|nvarchar|100|NULL|NULL|YES
BondClientList|TimeChanged|smalldatetime|NULL|NULL|NULL|YES
BondClientList|ChangedBy|nvarchar|102|NULL|NULL|YES
BondClientList|Balance|money|NULL|19|4|YES
BondClientList|IsCustodian|bit|NULL|NULL|NULL|YES
BondClientList|Commission_DPA_|int|NULL|10|0|NO
BondConfirmation|BondConfirmation_DPA_|int|NULL|10|0|NO
BondConfirmation|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
BondConfirmation|ForwardRate|real|NULL|24|NULL|YES
BondConfirmation|NoDaysMaturity|int|NULL|10|0|YES
BondConfirmation|Convexity|float|NULL|53|NULL|YES
BondConfirmation|Duration|int|NULL|10|0|YES
BondConfirmation|ConsiderationI|nvarchar|50|NULL|NULL|YES
BondConfirmation|CommissionI|nvarchar|50|NULL|NULL|YES
BondConfirmation|CounterPartyI|nvarchar|50|NULL|NULL|YES
BondConfirmation|CounterParty_DPA_|int|NULL|10|0|YES
BondConfirmation|ContactPerson|nvarchar|50|NULL|NULL|YES
BondConfirmation|Title|char|10|NULL|NULL|YES
BondConfirmation|Order_DPA_|int|NULL|10|0|YES
BondConfirmation|Deleted|bit|NULL|NULL|NULL|NO
BondConfirmationList|Order_DPA_|int|NULL|10|0|NO
BondConfirmationList|ContractNumber|nvarchar|50|NULL|NULL|YES
BondConfirmationList|Gross|money|NULL|19|4|YES
BondConfirmationList|TransDate|datetime|NULL|NULL|NULL|YES
BondConfirmationList|SlipNo|nvarchar|20|NULL|NULL|YES
BondConfirmationList|SecurityName|nvarchar|100|NULL|NULL|NO
BondConfirmationList|BondIssue|nvarchar|20|NULL|NULL|NO
BondConfirmationList|NetAmount|money|NULL|19|4|YES
BondConfirmationList|Commission|money|NULL|19|4|YES
BondConfirmationList|Price|float|NULL|53|NULL|YES
BondConfirmationList|IssueDate|smalldatetime|NULL|NULL|NULL|NO
BondConfirmationList|MaturityDate|smalldatetime|NULL|NULL|NULL|NO
BondConfirmationList|ProposalNo|varchar|1|NULL|NULL|NO
BondConfirmationList|FaceValue|int|NULL|10|0|YES
BondConfirmationList|Consideration|money|NULL|19|4|YES
BondConfirmationList|ClientName|nvarchar|100|NULL|NULL|NO
BondConfirmationList|Client_DPA_|int|NULL|10|0|NO
BondConfirmationList|Type|varchar|8|NULL|NULL|NO
BondConfirmationList|BrokerName|nvarchar|100|NULL|NULL|NO
BondConfirmationList|BrokerCode|nvarchar|5|NULL|NULL|NO
BondConfirmationList|BrokerOfficeTel|nvarchar|20|NULL|NULL|YES
BondConfirmationList|SettlementDate|datetime|NULL|NULL|NULL|YES
BondConfirmationList|ClientContact|nvarchar|100|NULL|NULL|YES
BondConfirmationList|ClientOwner|nvarchar|202|NULL|NULL|YES
BondConfirmationList|BondSettlementDate|datetime|NULL|NULL|NULL|YES
BondConfirmationList|AgentCommission|money|NULL|19|4|YES
BondConfirmationList|ContractNo|int|NULL|10|0|YES
BondList|BondIDate|datetime|NULL|NULL|NULL|YES
BondList|BondIssue|nvarchar|122|NULL|NULL|NO
BondList|BondRate|real|NULL|24|NULL|NO
BondList|Bond_DPA_|int|NULL|10|0|NO
BondListBond|SecurityName|nvarchar|100|NULL|NULL|NO
BondListBond|SecurityCode|nvarchar|10|NULL|NULL|NO
BondListBond|SecurityMktPrice|money|NULL|19|4|NO
BondListBond|SecurityAddr|nvarchar|4000|NULL|NULL|YES
BondListBond|OrderSecTypeDescription|nvarchar|10|NULL|NULL|NO
BondListBond|Security_DPA_|int|NULL|10|0|NO
BondListBond|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
BondListBond|SecTransFeeFee|money|NULL|19|4|NO
BondListBond|OrderSecType_DPA_|int|NULL|10|0|NO
BondListBond|SecurityNameEx|nvarchar|4000|NULL|NULL|YES
BondListBond|Immobilised|bit|NULL|NULL|NULL|NO
BondOffer|Account|varchar|20|NULL|NULL|YES
BondOffer|AccountAddress|ntext|1073741823|NULL|NULL|YES
BondOffer|Contact|nvarchar|100|NULL|NULL|YES
BondOffer|Owner|nvarchar|201|NULL|NULL|YES
BondOffer|Fax|nvarchar|100|NULL|NULL|YES
BondOffer|Proposal_DPA_|int|NULL|10|0|NO
BondOffer|Bond_EIT_|nvarchar|40|NULL|NULL|YES
BondOffer|BondIDate|smalldatetime|NULL|NULL|NULL|NO
BondOffer|BondIssue|nvarchar|20|NULL|NULL|NO
BondOffer|BondPayment|nvarchar|20|NULL|NULL|NO
BondOffer|CouponRate|real|NULL|24|NULL|NO
BondOffer|Bond_DPA_|int|NULL|10|0|YES
BondOffer|Security_DPA_|int|NULL|10|0|NO
BondOffer|BondMDate|smalldatetime|NULL|NULL|NULL|NO
BondOffer|FaceValue|float|NULL|53|NULL|NO
BondOffer|Determination|nvarchar|50|NULL|NULL|YES
BondOffer|Client_DPA_|int|NULL|10|0|NO
BondOffer|Accepted|bit|NULL|NULL|NULL|NO
BondOffer|ProposalDate|smalldatetime|NULL|NULL|NULL|YES
BondOffer|BondCleanPrice|float|NULL|53|NULL|YES
BondOffer|AccruedInterest|float|NULL|53|NULL|YES
BondOffer|BondDirtyPrice|float|NULL|53|NULL|YES
BondOffer|Commission|float|NULL|53|NULL|YES
BondOffer|CommissionRate|float|NULL|53|NULL|YES
BondOffer|Duration|float|NULL|53|NULL|YES
BondOffer|Consideration|float|NULL|53|NULL|YES
BondOffer|Convexity|float|NULL|53|NULL|YES
BondOffer|TradeType|varchar|10|NULL|NULL|YES
BondOffer|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
BondOffer|ForwardRate|float|NULL|53|NULL|YES
BondOffer|CouponPeriodDays|int|NULL|10|0|YES
BondOffer|Basis|real|NULL|24|NULL|YES
BondOffer|ChangeInYield|real|NULL|24|NULL|YES
BondOffer|LastCouponDate|smalldatetime|NULL|NULL|NULL|YES
BondOffer|NextCouponDate|smalldatetime|NULL|NULL|NULL|YES
BondOffer|BondLife|real|NULL|24|NULL|YES
BondOffer|BondMaturiy|real|NULL|24|NULL|YES
BondOffer|PeriodicInterestRate|real|NULL|24|NULL|YES
BondOffer|S/ACouponAmount|float|NULL|53|NULL|YES
BondOffer|InterestDaysAccrued|int|NULL|10|0|YES
BondOffer|RemainingDaysToCoupon|int|NULL|10|0|YES
BondOffer|PreviousCouponPayments|int|NULL|10|0|YES
BondOffer|YieldChange|real|NULL|24|NULL|YES
BondOffer|Validity|smalldatetime|NULL|NULL|NULL|YES
BondOffer|AccountManager|int|NULL|10|0|YES
BondOffer|CounterParty|int|NULL|10|0|YES
BondOffer|Salutation|varchar|20|NULL|NULL|YES
BondOffer|AlternatePrice|float|NULL|53|NULL|YES
BondOffer|NetAmount|float|NULL|53|NULL|YES
BondOffer|Canceled|bit|NULL|NULL|NULL|NO
BondOffer|ModifiedBy|int|NULL|10|0|YES
BondOffer|DateModified|datetime|NULL|NULL|NULL|YES
BondOffer|ClientName|nvarchar|100|NULL|NULL|NO
BondOrderList|ProposalDate|smalldatetime|NULL|NULL|NULL|YES
BondOrderList|Proposal_DPA_|int|NULL|10|0|NO
BondOrderList|BondIDate|smalldatetime|NULL|NULL|NULL|NO
BondOrderList|Client_DPA_|int|NULL|10|0|YES
BondOrderList|Order_DPA_|int|NULL|10|0|YES
BondOrderList|OrderHold|bit|NULL|NULL|NULL|YES
BondOrderList|OrderRef|nvarchar|100|NULL|NULL|YES
BondOrderList|OrderType_DPA_|int|NULL|10|0|YES
BondOrderList|OrderCanceled|bit|NULL|NULL|NULL|YES
BondOrderList|OrderHoldType_DPA_|int|NULL|10|0|YES
BondOrderList|OrderCompounded|bit|NULL|NULL|NULL|YES
BondOrderList|OrderDateReleased|datetime|NULL|NULL|NULL|YES
BondOrderList|InterBank|bit|NULL|NULL|NULL|YES
BondOrderList|TimeChanged|datetime|NULL|NULL|NULL|YES
BondOrderList|OrderDate|smalldatetime|NULL|NULL|NULL|YES
BondOrderList|OrdDetailPrice|nvarchar|20|NULL|NULL|YES
BondOrderList|OrdDetailQty|int|NULL|10|0|YES
BondOrderList|OrdDetailSecType|nvarchar|20|NULL|NULL|YES
BondOrderList|BalanceQty|int|NULL|10|0|YES
BondOrderList|OrderSecType_DPA_|int|NULL|10|0|YES
BondOrderList|OrdDetailSecurity|nvarchar|121|NULL|NULL|YES
BondOrderList|OrderTypeSale|bit|NULL|NULL|NULL|YES
BondOrderList|OrdDetail_DPA_|int|NULL|10|0|YES
BondOrderList|Best|bit|NULL|NULL|NULL|YES
BondOrderList|ClientCDSNo|nvarchar|20|NULL|NULL|YES
BondOrderList|ClientName|nvarchar|100|NULL|NULL|YES
BondOrderList|OrderReleasedBy|int|NULL|10|0|YES
BondOrderList|ChangedBy|int|NULL|10|0|YES
BondOrderList|UserName|nvarchar|102|NULL|NULL|YES
BondOrderList|BondDescription|nvarchar|100|NULL|NULL|YES
BondOrderList|SecurityCode|nvarchar|10|NULL|NULL|YES
BondProposalList|Proposal_DPA_|int|NULL|10|0|NO
BondProposalList|Bond_EIT_|nvarchar|40|NULL|NULL|YES
BondProposalList|BondIDate|smalldatetime|NULL|NULL|NULL|NO
BondProposalList|BondIssue|nvarchar|20|NULL|NULL|NO
BondProposalList|BondPayment|nvarchar|20|NULL|NULL|NO
BondProposalList|CouponRate|real|NULL|24|NULL|NO
BondProposalList|Bond_DPA_|int|NULL|10|0|YES
BondProposalList|Security_DPA_|int|NULL|10|0|NO
BondProposalList|BondMDate|smalldatetime|NULL|NULL|NULL|NO
BondProposalList|FaceValue|float|NULL|53|NULL|NO
BondProposalList|Determination|nvarchar|50|NULL|NULL|YES
BondProposalList|Client_DPA_|int|NULL|10|0|NO
BondProposalList|Accepted|bit|NULL|NULL|NULL|NO
BondProposalList|ProposalDate|smalldatetime|NULL|NULL|NULL|YES
BondProposalList|BondCleanPrice|float|NULL|53|NULL|YES
BondProposalList|AccruedInterest|float|NULL|53|NULL|YES
BondProposalList|BondDirtyPrice|float|NULL|53|NULL|YES
BondProposalList|Commission|float|NULL|53|NULL|YES
BondProposalList|CommissionRate|float|NULL|53|NULL|YES
BondProposalList|Duration|float|NULL|53|NULL|YES
BondProposalList|Consideration|float|NULL|53|NULL|YES
BondProposalList|Convexity|float|NULL|53|NULL|YES
BondProposalList|TradeType|varchar|10|NULL|NULL|YES
BondProposalList|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
BondProposalList|ForwardRate|float|NULL|53|NULL|YES
BondProposalList|CouponPeriodDays|int|NULL|10|0|YES
BondProposalList|Basis|real|NULL|24|NULL|YES
BondProposalList|ChangeInYield|real|NULL|24|NULL|YES
BondProposalList|LastCouponDate|smalldatetime|NULL|NULL|NULL|YES
BondProposalList|NextCouponDate|smalldatetime|NULL|NULL|NULL|YES
BondProposalList|BondLife|real|NULL|24|NULL|YES
BondProposalList|BondMaturiy|real|NULL|24|NULL|YES
BondProposalList|PeriodicInterestRate|real|NULL|24|NULL|YES
BondProposalList|S/ACouponAmount|float|NULL|53|NULL|YES
BondProposalList|InterestDaysAccrued|int|NULL|10|0|YES
BondProposalList|RemainingDaysToCoupon|int|NULL|10|0|YES
BondProposalList|PreviousCouponPayments|int|NULL|10|0|YES
BondProposalList|YieldChange|real|NULL|24|NULL|YES
BondProposalList|Validity|smalldatetime|NULL|NULL|NULL|YES
BondProposalList|AccountManager|int|NULL|10|0|YES
BondProposalList|CounterParty|int|NULL|10|0|YES
BondProposalList|Salutation|varchar|20|NULL|NULL|YES
BondProposalList|AlternatePrice|float|NULL|53|NULL|YES
BondProposalList|NetAmount|float|NULL|53|NULL|YES
BondProposalList|Canceled|bit|NULL|NULL|NULL|NO
BondProposalList|ModifiedBy|int|NULL|10|0|YES
BondProposalList|DateModified|datetime|NULL|NULL|NULL|YES
BondProposalList|ClientName|nvarchar|100|NULL|NULL|NO
BondProposalList|OwnerName|nvarchar|201|NULL|NULL|NO
BondProposalList|SecurityCode|nvarchar|10|NULL|NULL|NO
BondProposalList|SecurityName|nvarchar|100|NULL|NULL|NO
BondProposalList|CommDesc|nvarchar|100|NULL|NULL|YES
BondProposalList|Comm_DPA|int|NULL|10|0|NO
BondProposalList|UserName|nvarchar|50|NULL|NULL|YES
BondProposals|Proposal_DPA_|int|NULL|10|0|NO
BondProposals|Bond_EIT_|nvarchar|40|NULL|NULL|YES
BondProposals|BondIDate|smalldatetime|NULL|NULL|NULL|NO
BondProposals|BondIssue|nvarchar|20|NULL|NULL|NO
BondProposals|BondPayment|nvarchar|20|NULL|NULL|NO
BondProposals|CouponRate|real|NULL|24|NULL|NO
BondProposals|Bond_DPA_|int|NULL|10|0|YES
BondProposals|Security_DPA_|int|NULL|10|0|NO
BondProposals|BondMDate|smalldatetime|NULL|NULL|NULL|NO
BondProposals|FaceValue|float|NULL|53|NULL|NO
BondProposals|Determination|nvarchar|50|NULL|NULL|YES
BondProposals|Client_DPA_|int|NULL|10|0|NO
BondProposals|Accepted|bit|NULL|NULL|NULL|NO
BondProposals|ProposalDate|smalldatetime|NULL|NULL|NULL|YES
BondProposals|BondCleanPrice|float|NULL|53|NULL|YES
BondProposals|AccruedInterest|float|NULL|53|NULL|YES
BondProposals|BondDirtyPrice|float|NULL|53|NULL|YES
BondProposals|Commission|float|NULL|53|NULL|YES
BondProposals|CommissionRate|float|NULL|53|NULL|YES
BondProposals|Duration|float|NULL|53|NULL|YES
BondProposals|Consideration|float|NULL|53|NULL|YES
BondProposals|Convexity|float|NULL|53|NULL|YES
BondProposals|TradeType|varchar|10|NULL|NULL|YES
BondProposals|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
BondProposals|ForwardRate|float|NULL|53|NULL|YES
BondProposals|CouponPeriodDays|int|NULL|10|0|YES
BondProposals|Basis|real|NULL|24|NULL|YES
BondProposals|ChangeInYield|real|NULL|24|NULL|YES
BondProposals|LastCouponDate|smalldatetime|NULL|NULL|NULL|YES
BondProposals|NextCouponDate|smalldatetime|NULL|NULL|NULL|YES
BondProposals|BondLife|real|NULL|24|NULL|YES
BondProposals|BondMaturiy|real|NULL|24|NULL|YES
BondProposals|PeriodicInterestRate|real|NULL|24|NULL|YES
BondProposals|S/ACouponAmount|float|NULL|53|NULL|YES
BondProposals|InterestDaysAccrued|int|NULL|10|0|YES
BondProposals|RemainingDaysToCoupon|int|NULL|10|0|YES
BondProposals|PreviousCouponPayments|int|NULL|10|0|YES
BondProposals|YieldChange|real|NULL|24|NULL|YES
BondProposals|Validity|smalldatetime|NULL|NULL|NULL|YES
BondProposals|AccountManager|int|NULL|10|0|YES
BondProposals|CounterParty|int|NULL|10|0|YES
BondProposals|Salutation|varchar|20|NULL|NULL|YES
BondProposals|AlternatePrice|float|NULL|53|NULL|YES
BondProposals|NetAmount|float|NULL|53|NULL|YES
BondProposals|Canceled|bit|NULL|NULL|NULL|NO
BondProposals|ModifiedBy|int|NULL|10|0|YES
BondProposals|DateModified|datetime|NULL|NULL|NULL|YES
BondsEvaluationList|Included|int|NULL|10|0|YES
BondsEvaluationList|DaysInCoupon|numeric|NULL|18|0|YES
BondsEvaluationList|ForwardRate|float|NULL|53|NULL|YES
BondsEvaluationList|Basis|numeric|NULL|18|0|YES
